workflow_name,method,level,stage_name,window,window_start_ms,actual_count,policy,forecast_count,allocated_count,absolute_error,under_count,over_count,covered,window_ms
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001263,1900006315000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001264,1900006320000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001264,1900006320000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001264,1900006320000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001265,1900006325000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001265,1900006325000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001265,1900006325000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001266,1900006330000,1,p50,3.8770225515619003,4,2.8770225515619003,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001266,1900006330000,1,p90,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001266,1900006330000,1,p95,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001267,1900006335000,4,p50,3.8770225515619003,4,0.12297744843809966,0,0,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001267,1900006335000,4,p90,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001267,1900006335000,4,p95,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001268,1900006340000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001268,1900006340000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001268,1900006340000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001269,1900006345000,1,p50,3.8770225515619003,4,2.8770225515619003,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001269,1900006345000,1,p90,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001269,1900006345000,1,p95,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001270,1900006350000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001270,1900006350000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001270,1900006350000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001271,1900006355000,0,p50,3.8770225515619003,4,3.8770225515619003,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001271,1900006355000,0,p90,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001271,1900006355000,0,p95,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001272,1900006360000,6,p50,3.8770225515619003,4,2.1229774484380997,2,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001272,1900006360000,6,p90,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001272,1900006360000,6,p95,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001273,1900006365000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001273,1900006365000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001273,1900006365000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001274,1900006370000,1,p50,3.8770225515619003,4,2.8770225515619003,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001274,1900006370000,1,p90,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001274,1900006370000,1,p95,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001275,1900006375000,6,p50,3.8770225515619003,4,2.1229774484380997,2,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001275,1900006375000,6,p90,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001275,1900006375000,6,p95,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001276,1900006380000,6,p50,3.8770225515619003,4,2.1229774484380997,2,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001276,1900006380000,6,p90,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001276,1900006380000,6,p95,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001277,1900006385000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001277,1900006385000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001277,1900006385000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001278,1900006390000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001278,1900006390000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001278,1900006390000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001279,1900006395000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001279,1900006395000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001279,1900006395000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001280,1900006400000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001280,1900006400000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001280,1900006400000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001281,1900006405000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001281,1900006405000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001281,1900006405000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001282,1900006410000,0,p50,3.8770225515619003,4,3.8770225515619003,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001282,1900006410000,0,p90,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001282,1900006410000,0,p95,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001283,1900006415000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001283,1900006415000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001283,1900006415000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001284,1900006420000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001284,1900006420000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001284,1900006420000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001285,1900006425000,8,p50,3.8770225515619003,4,4.1229774484381,4,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001285,1900006425000,8,p90,8.0,8,0.0,0,0,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001285,1900006425000,8,p95,8.0,8,0.0,0,0,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001286,1900006430000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001286,1900006430000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001286,1900006430000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001287,1900006435000,9,p50,3.8770225515619003,4,5.1229774484381,5,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001287,1900006435000,9,p90,8.0,8,1.0,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001287,1900006435000,9,p95,8.0,8,1.0,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001288,1900006440000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001288,1900006440000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001288,1900006440000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001289,1900006445000,8,p50,3.8770225515619003,4,4.1229774484381,4,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001289,1900006445000,8,p90,8.0,8,0.0,0,0,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001289,1900006445000,8,p95,8.0,8,0.0,0,0,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001290,1900006450000,7,p50,3.8770225515619003,4,3.1229774484380997,3,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001290,1900006450000,7,p90,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001290,1900006450000,7,p95,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001291,1900006455000,6,p50,3.8770225515619003,4,2.1229774484380997,2,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001291,1900006455000,6,p90,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001291,1900006455000,6,p95,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001292,1900006460000,6,p50,3.8770225515619003,4,2.1229774484380997,2,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001292,1900006460000,6,p90,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001292,1900006460000,6,p95,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001293,1900006465000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001293,1900006465000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001293,1900006465000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001294,1900006470000,7,p50,3.8770225515619003,4,3.1229774484380997,3,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001294,1900006470000,7,p90,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001294,1900006470000,7,p95,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001295,1900006475000,7,p50,3.8770225515619003,4,3.1229774484380997,3,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001295,1900006475000,7,p90,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001295,1900006475000,7,p95,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001296,1900006480000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001296,1900006480000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001296,1900006480000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001297,1900006485000,4,p50,3.8770225515619003,4,0.12297744843809966,0,0,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001297,1900006485000,4,p90,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001297,1900006485000,4,p95,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001298,1900006490000,9,p50,3.8770225515619003,4,5.1229774484381,5,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001298,1900006490000,9,p90,8.0,8,1.0,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001298,1900006490000,9,p95,8.0,8,1.0,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001299,1900006495000,4,p50,3.8770225515619003,4,0.12297744843809966,0,0,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001299,1900006495000,4,p90,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001299,1900006495000,4,p95,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001300,1900006500000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001300,1900006500000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001300,1900006500000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001301,1900006505000,7,p50,3.8770225515619003,4,3.1229774484380997,3,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001301,1900006505000,7,p90,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001301,1900006505000,7,p95,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001302,1900006510000,4,p50,3.8770225515619003,4,0.12297744843809966,0,0,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001302,1900006510000,4,p90,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001302,1900006510000,4,p95,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001303,1900006515000,4,p50,3.8770225515619003,4,0.12297744843809966,0,0,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001303,1900006515000,4,p90,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001303,1900006515000,4,p95,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001304,1900006520000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001304,1900006520000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001304,1900006520000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001305,1900006525000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001305,1900006525000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001305,1900006525000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001306,1900006530000,4,p50,3.8770225515619003,4,0.12297744843809966,0,0,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001306,1900006530000,4,p90,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001306,1900006530000,4,p95,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001307,1900006535000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001307,1900006535000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001307,1900006535000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001308,1900006540000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001308,1900006540000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001308,1900006540000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001309,1900006545000,7,p50,3.8770225515619003,4,3.1229774484380997,3,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001309,1900006545000,7,p90,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001309,1900006545000,7,p95,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001310,1900006550000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001310,1900006550000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001310,1900006550000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001311,1900006555000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001311,1900006555000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001311,1900006555000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001312,1900006560000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001312,1900006560000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001312,1900006560000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001313,1900006565000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001313,1900006565000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001313,1900006565000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001314,1900006570000,1,p50,3.8770225515619003,4,2.8770225515619003,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001314,1900006570000,1,p90,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001314,1900006570000,1,p95,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001315,1900006575000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001315,1900006575000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001315,1900006575000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001316,1900006580000,0,p50,3.8770225515619003,4,3.8770225515619003,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001316,1900006580000,0,p90,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001316,1900006580000,0,p95,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001317,1900006585000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001317,1900006585000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001317,1900006585000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001318,1900006590000,0,p50,3.8770225515619003,4,3.8770225515619003,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001318,1900006590000,0,p90,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001318,1900006590000,0,p95,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001319,1900006595000,1,p50,3.8770225515619003,4,2.8770225515619003,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001319,1900006595000,1,p90,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001319,1900006595000,1,p95,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001320,1900006600000,0,p50,3.8770225515619003,4,3.8770225515619003,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001320,1900006600000,0,p90,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001320,1900006600000,0,p95,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001321,1900006605000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001321,1900006605000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001321,1900006605000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001322,1900006610000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001322,1900006610000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001322,1900006610000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001323,1900006615000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001323,1900006615000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001323,1900006615000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001324,1900006620000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001324,1900006620000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001324,1900006620000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001325,1900006625000,1,p50,3.8770225515619003,4,2.8770225515619003,0,3,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001325,1900006625000,1,p90,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001325,1900006625000,1,p95,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001326,1900006630000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001326,1900006630000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001326,1900006630000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001327,1900006635000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001327,1900006635000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001327,1900006635000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001328,1900006640000,14,p50,3.8770225515619003,4,10.1229774484381,10,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001328,1900006640000,14,p90,8.0,8,6.0,6,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001328,1900006640000,14,p95,8.0,8,6.0,6,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001329,1900006645000,7,p50,3.8770225515619003,4,3.1229774484380997,3,0,False,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001329,1900006645000,7,p90,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001329,1900006645000,7,p95,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001330,1900006650000,0,p50,3.8770225515619003,4,3.8770225515619003,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001330,1900006650000,0,p90,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001330,1900006650000,0,p95,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001331,1900006655000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001331,1900006655000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001331,1900006655000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001332,1900006660000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001332,1900006660000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001332,1900006660000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001333,1900006665000,4,p50,3.8770225515619003,4,0.12297744843809966,0,0,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001333,1900006665000,4,p90,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001333,1900006665000,4,p95,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001334,1900006670000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hazard-hurdle,entry,__entry__,380001334,1900006670000,2,p90,8.0,8,6.0,0,6,True,5000
